,,,,,,,,,,,,,,,Snip Label,Snip Number,Cluster Number
2.55,3.29,47.94,47.94,-3.95,-1.19,48.12,-1.08,44.26,18.33,47.92,0.63,426.26,524.82,491.97,1,17,2
2.71,3.76,47.79,47.79,-4.45,-1.18,48.01,6.86,50.74,14.72,53.28,0.54,445.54,546.93,513.13,1,17,2
3.08,3.59,48.01,48.03,-4.41,-0.79,48.24,1.74,56.17,19.5,59.48,0.53,439.12,561.66,520.81,1,17,2
3.24,3.89,47.94,47.97,-4.75,-0.74,48.21,6.5,39.82,17.72,44.07,0.58,403.95,499.73,467.81,1,17,2
3.59,3.88,48.02,48.06,-4.86,-0.4,48.31,5.4,6.57,21.43,23.06,0.51,444.93,570.42,528.59,1,17,2
4.49,3.74,47.87,47.95,-5.03,0.49,48.22,-9.86,-7.47,23.31,26.39,0.56,416.23,519.66,485.18,1,17,2
3.8,3.21,47.84,47.91,-4.3,0.03,48.1,-28.08,-16.85,22.77,39.88,0.62,342.57,419.01,393.53,1,17,2
2.87,7.43,47.86,47.8,-7.97,-2.27,48.52,-22.38,-25.09,17.38,37.85,0.66,278.25,370.3,339.62,1,17,2
1.59,9.65,46.78,46.63,-9.63,-4.16,47.79,11.39,-13.07,3.75,17.73,1.31,195.11,297.61,263.44,1,17,2
1.47,8.94,43.73,43.59,-8.91,-3.88,44.66,-7.95,-36.84,-0.92,37.7,4.13,101.86,222.09,182.01,1,17,2
2.44,4.74,41.6,41.58,-5.28,-1.45,41.94,-19.29,-54.31,12.08,58.88,7.61,71.01,180.49,143.99,1,17,2
2.37,5.24,41.37,41.34,-5.74,-1.67,41.77,-24.21,-53.35,7.38,59.05,7.9,69.27,170.52,136.77,1,17,9
0.41,3.81,42.57,42.47,-3.72,-3.09,42.74,-21.93,-40.67,2.41,46.27,8.25,73.64,165.66,134.99,1,17,9
1.51,2.51,38.81,38.79,-2.87,-1.43,38.92,-18.46,-37.26,12.17,43.33,10.39,80.35,156.48,131.1,1,17,9
-3.16,3.55,39.3,39.04,-2.28,-6.2,39.59,-25.09,-55.49,14.09,62.51,10.62,88.38,157.64,134.55,1,17,9
-4.12,2.24,39.7,39.41,-0.73,-6.68,39.97,-19.38,-57.25,9.03,61.11,10.68,89,153.16,131.77,1,17,9
-4.81,3.36,40.66,40.32,-1.55,-7.75,41.08,-28.71,-54.61,5.11,61.91,10.52,85.97,150.1,128.72,1,17,9
-2.59,3.26,40.75,40.51,-2.2,-5.63,40.96,-29.75,-57.59,7.5,65.25,10.65,85.62,149.69,128.34,1,17,9
-4.17,3.96,39.98,39.65,-2.33,-7.33,40.39,-31.52,-57.01,9.89,65.89,11.06,84.36,153.53,130.47,1,17,9
-1.95,3.16,40.34,40.14,-2.32,-4.99,40.52,-37.3,-51.94,6.46,64.27,11.11,80.27,154.25,129.59,1,17,9
-2.8,3.47,41.48,41.23,-2.33,-5.95,41.72,-27.16,-57.49,0.73,63.59,10.31,81.21,144.87,123.65,1,17,9
-0.06,1.91,41.65,41.56,-1.78,-2.85,41.69,-34.42,-55.72,-2.86,65.56,10.1,93.64,162.98,139.87,1,17,9
1.63,4.61,40.56,40.51,-4.89,-2.11,40.86,-35.51,-49.9,-8.77,61.87,8.46,92.79,172.91,146.2,1,17,9
0.5,4.52,42.88,42.77,-4.43,-3.27,43.12,-40.38,-50.51,-16.58,66.76,8.05,83.95,167.92,139.93,1,17,9
1.91,4.32,44.34,44.3,-4.71,-1.95,44.59,-39.8,-54.14,-21.71,70.62,8.56,75.79,155.8,129.13,1,17,9
3.85,4.49,44.02,44.07,-5.53,-0.17,44.42,-30.08,-54.44,-23.26,66.4,8.1,75.17,150.62,125.47,1,17,9
2.03,4.73,44.62,44.58,-5.14,-1.99,44.92,-29.28,-54.34,-25.41,66.75,6.6,83.08,159.31,133.9,1,17,9
4.81,3.15,43.77,43.89,-4.59,1.2,44.15,-29.82,-57.85,-22.1,68.73,7.03,79.66,160.41,133.49,1,17,9
5.42,1.89,44.06,44.24,-3.6,2.18,44.43,-39.13,-64.32,-22.28,78.52,6.89,87.9,161.64,137.06,1,17,9
6.29,3.66,44.97,45.15,-5.56,2.36,45.55,-28.85,-60.09,-28.33,72.43,6.05,98.25,166.8,143.95,1,17,9
8.34,4.01,44.18,44.46,-6.57,4.21,45.14,-18.49,-56.01,-33.56,67.86,5.91,95.43,166.18,142.59,1,17,9
7.5,4.92,44.09,44.31,-7.15,3.12,44.99,-30.6,-60.74,-31.24,74.85,7.49,80.02,157.08,131.39,1,17,9
7.01,4.46,41.1,41.31,-6.55,2.97,41.93,-40.95,-57.48,-22.16,73.97,9.07,76.99,161.43,133.28,1,17,9
6.59,4.96,45.85,46.03,-6.89,2.15,46.59,-20.16,-37.95,-10.72,44.29,3.15,119.71,212.77,181.75,1,17,9
8.13,6.96,47.21,47.42,-9.28,2.86,48.4,-26.1,-46.22,29.87,60.91,0.79,227.48,295.79,273.02,1,17,9
7.92,6.62,47.37,47.58,-8.89,2.78,48.48,-31.81,-61.9,46.26,83.57,0.74,262.91,315.56,298.01,1,17,9
8.11,7.11,47.16,47.37,-9.42,2.8,48.38,-24.83,-63.84,31.79,75.52,0.84,283.07,348.36,326.6,1,17,9
7.32,6.76,47.23,47.41,-8.82,2.17,48.27,-17.18,-49.45,16.81,54.98,0.69,375.1,422.63,406.79,1,17,9
6.98,6.4,47.49,47.65,-8.37,1.96,48.42,-14.95,-30.13,15.84,37.18,0.66,445.61,377.25,400.04,1,17,9
5.9,6.69,47.67,47.77,-8.28,0.83,48.49,18.15,-19.09,18.56,32.22,0.68,426.24,368.13,387.5,1,17,9
5.38,6.79,47.6,47.68,-8.2,0.31,48.38,27.09,-20.96,26.23,43.14,0.66,365.35,429.78,408.3,1,17,9
5.42,6.45,47.7,47.79,-7.89,0.46,48.44,19.31,-16.51,24.89,35.57,0.6,428.24,445.24,439.57,1,17,9
4.96,6.32,47.56,47.63,-7.61,0.08,48.23,-0.3,-32.16,3.34,32.33,0.61,523.04,409.26,447.19,1,17,9
4.39,5.97,47.13,47.18,-7.09,-0.32,47.71,-17.98,-69.08,-32.16,78.29,1.12,436.57,356.64,383.28,1,17,9
3.52,4.83,45.94,45.97,-5.73,-0.69,46.33,-2.91,-57.31,-58.78,82.15,2.53,168.49,254.04,225.53,1,17,9
2.72,3.86,45.82,45.83,-4.55,-1.12,46.07,-3.6,-48.18,-70.37,85.36,2.84,145.61,246.31,212.75,1,17,9
2.66,1.19,46.52,46.57,-2.01,-0.31,46.61,-0.27,-36.58,-69.7,78.72,2.05,219.99,310.62,280.41,1,17,9
2.14,1.15,47.14,47.16,-1.8,-0.82,47.2,-1.81,-47.18,-69.98,84.42,1.56,277.62,337.1,317.27,1,17,9
2.9,0.93,47.15,47.22,-1.85,-0.03,47.25,-7.08,-58.38,-75.52,95.72,1.55,296.71,328.72,318.05,1,17,9
2.23,1.67,47.3,47.31,-2.32,-0.92,47.38,-9.01,-48.63,-79.96,94.02,1.55,296.34,331.74,319.94,1,17,9
1.8,1.99,46.77,46.76,-2.48,-1.4,46.85,-10.94,-52.19,-76.8,93.5,1.76,269.82,314.62,299.69,1,17,9
0.87,0.49,47.17,47.14,-0.76,-1.8,47.18,-11.11,-57.2,-77.42,96.9,1.63,281.74,344.06,323.29,1,17,9
0.91,-0.27,46.61,46.6,-0.05,-1.48,46.62,-18.8,-54.84,-75.13,94.9,1.6,283.24,346.83,325.63,1,17,9
1.38,0.04,47.14,47.14,-0.5,-1.17,47.16,-18.97,-56.99,-68.12,90.82,1.49,285.99,356.77,333.18,1,17,9
1.37,0.38,47.19,47.19,-0.82,-1.29,47.21,-14.19,-56.9,-62.24,85.51,1.44,289.23,355.07,333.12,1,17,9
1.43,0.19,46.99,46.99,-0.66,-1.16,47.01,-14.2,-45.12,-62.6,78.46,1.6,286.49,324.04,311.53,1,17,9
2.06,1.27,47,47.01,-1.89,-0.93,47.06,-10.96,-37.94,-64.61,75.73,1.5,293.58,335.08,321.25,1,17,9
2.39,2.01,46.89,46.9,-2.7,-0.86,46.99,-12.27,-39.08,-61.61,73.99,1.49,276.18,316.06,302.77,1,17,9
1.91,1.6,47.05,47.06,-2.15,-1.19,47.12,-15.42,-34.77,-63.78,74.27,1.41,300.93,340.91,327.58,1,17,9
2.03,1.24,47.13,47.15,-1.85,-0.96,47.19,-13.17,-36.19,-58.28,69.85,1.29,366.1,342.08,350.09,1,17,9
2.41,0.5,47.4,47.44,-1.28,-0.36,47.46,-10.24,-35.61,-40.51,54.9,1.09,385.2,365.78,372.26,1,17,9
2.67,0.2,47.48,47.54,-1.08,-0.03,47.56,-12.55,-17.61,-24.77,32.88,0.84,372.53,444.31,420.38,1,17,9
2.81,1.25,47.4,47.45,-2.12,-0.24,47.5,-10.52,7.36,-30.7,33.27,0.84,517.87,402.51,440.96,1,17,9
3.1,2.98,46.98,47.02,-3.85,-0.52,47.18,-4.92,24.05,-40.6,47.44,1.06,329.42,372.8,358.34,1,17,9
3.51,4.51,46.67,46.7,-5.42,-0.64,47.02,-3.91,19.78,-45.07,49.38,1.58,206.4,300.93,269.42,1,17,9
3.88,4.82,46.31,46.35,-5.84,-0.37,46.72,-11.25,8.84,-42.73,45.06,1.91,163.09,251.26,221.87,1,17,9
3.58,4.81,46.5,46.53,-5.73,-0.67,46.88,-18.31,7.72,-39.62,44.33,1.82,152.91,253.17,219.75,1,17,9
4.14,6.04,46.54,46.57,-7.07,-0.55,47.11,-16.99,14.56,-37.94,44.05,1.59,173.05,271.61,238.75,1,17,9
4.7,6.45,46.59,46.64,-7.65,-0.17,47.26,-15.79,8.52,-28.45,33.63,1.55,189.25,275.47,246.73,1,17,9
5,5.89,46.72,46.8,-7.23,0.3,47.35,-10.66,3.28,-24.95,27.33,1.5,192.11,279.49,250.36,1,17,9
4.85,5.63,46.79,46.87,-6.93,0.24,47.38,3.95,1.55,-28.32,28.64,1.5,197.37,281.65,253.56,1,17,9
4.75,4.72,46.68,46.77,-6.03,0.46,47.16,12.58,-1.07,-35.03,37.23,1.62,186.2,267.71,240.54,1,17,9
3.64,4.48,46.52,46.56,-5.44,-0.5,46.88,10.85,-6.97,-42.91,44.8,1.78,174.85,262.19,233.08,1,17,9
3.78,4.54,46.12,46.16,-5.54,-0.36,46.49,8.86,-9.74,-50.64,52.33,1.81,189.74,289.48,256.23,1,17,9
3.91,4.02,46.21,46.27,-5.1,-0.08,46.55,11.22,2.68,-54.24,55.45,1.62,198.38,304.4,269.06,1,17,9
2.89,3.41,45.88,45.9,-4.18,-0.81,46.09,6.1,11.78,-53.95,55.56,1.79,206.97,309.7,275.46,1,17,9
3.1,3.27,45.96,46,-4.12,-0.57,46.18,13.58,11.31,-57.38,60.04,1.74,224.03,327.2,292.81,1,17,9
1.64,3.84,46.03,45.98,-4.17,-2.14,46.22,18.43,7.68,-61.05,64.24,1.78,223.68,323.13,289.98,1,17,9
1.96,3.15,45.96,45.94,-3.63,-1.61,46.11,15.42,8.09,-62.08,64.48,1.86,221.13,314.51,283.39,1,17,9
1.66,2.87,46.24,46.21,-3.26,-1.81,46.36,15.84,11.3,-62.13,65.11,1.66,242.8,335.39,304.53,1,17,9
1.98,1.64,46.24,46.25,-2.21,-1.1,46.31,18.58,8.19,-62.62,65.83,1.71,242.45,326.47,298.46,1,17,9
1.91,2.43,46.14,46.12,-2.93,-1.42,46.24,11.33,14.27,-63.24,65.81,1.67,253.14,329.34,303.94,1,17,9
2.37,3.64,46.13,46.12,-4.22,-1.4,46.34,4.98,17.39,-60.87,63.5,1.59,276.4,356.32,329.68,1,17,9
1.99,2.65,46.18,46.17,-3.16,-1.42,46.3,-8.44,15.7,-58.52,61.17,1.53,333.72,343.01,339.92,1,17,9
2.75,3.16,46.21,46.23,-3.9,-0.88,46.4,-20.02,9.21,-57.89,61.94,1.53,351.34,313.94,326.41,1,17,9
2.85,3.33,46.05,46.07,-4.09,-0.84,46.26,-13.78,-0.67,-56.85,58.5,1.58,270.08,338.78,315.88,1,17,9
4.18,3.75,45.86,45.94,-4.93,0.29,46.21,-9.29,-3.86,-53.99,54.92,1.64,262.27,343.38,316.34,1,17,2
3.16,4.86,46.17,46.18,-5.64,-1.06,46.53,-3.19,10.19,-63.21,64.11,1.45,280.76,364.39,336.51,1,17,2
1.56,3.81,45.79,45.74,-4.12,-2.2,45.98,-14.5,8.06,-62.36,64.53,1.53,285.12,363.42,337.32,1,17,2
2.04,4.61,45.88,45.84,-5.02,-2.02,46.16,-18.97,9.08,-56.05,59.87,1.52,300.12,381.1,354.1,1,17,2
2.22,5.74,45.99,45.93,-6.16,-2.23,46.4,-9.41,16.59,-52.26,55.63,1.32,331.53,409.64,383.6,1,17,2
2.26,5.52,46.05,46,-5.96,-2.13,46.44,-6.56,11.95,-50.34,52.16,1.26,348.54,404.79,386.04,1,17,2
2.29,5.65,45.8,45.75,-6.09,-2.13,46.2,-10.95,16.34,-50.65,54.33,1.24,347.86,426.52,400.3,1,17,2
2.64,6.31,45.83,45.79,-6.83,-2.02,46.34,-9.77,15.54,-47.17,50.61,1.22,330.52,429.83,396.73,1,17,2
2.67,6.12,45.85,45.81,-6.66,-1.93,46.33,-6.85,11,-48.17,49.88,1.2,333.52,420.29,391.36,1,17,2
2.86,6.27,45.9,45.87,-6.86,-1.8,46.41,-5.12,9.11,-49.7,50.78,1.22,322.3,403.52,376.45,1,17,2
3.78,6.24,45.85,45.87,-7.14,-0.92,46.43,-2.34,15.54,-47.01,49.57,1.25,299.26,394.49,362.75,1,17,2
4.02,6.2,45.71,45.74,-7.19,-0.67,46.3,8.68,22.66,-46.52,52.47,1.23,306.01,402.34,370.23,1,17,2
4.27,5.3,45.44,45.5,-6.42,-0.12,45.95,34.19,0.61,-65.88,74.23,1.43,301.15,395.57,364.1,1,17,2
4.6,4.23,44.87,44.96,-5.52,0.57,45.3,22.72,-5.64,-82.1,85.38,1.56,303.56,374.44,350.82,1,17,2
3.7,4.34,45.18,45.23,-5.33,-0.33,45.54,11.53,-5.21,-77.75,78.78,1.68,294.25,349.57,331.13,1,17,2
3.29,4.21,45.24,45.27,-5.07,-0.68,45.55,3.04,-3.93,-64.81,65,1.63,278.06,345.82,323.24,1,17,2
3.52,3.58,45.69,45.74,-4.55,-0.27,45.97,-2.08,-3.49,-52.21,52.37,1.4,318.38,350.85,340.03,1,17,2
4.27,3.37,45.78,45.87,-4.6,0.5,46.1,6.96,-4.21,-36.79,37.68,1.22,444.43,337.98,373.46,1,17,2
4.3,4.25,45.83,45.9,-5.44,0.23,46.23,13,-3.63,-31.38,34.16,1.11,476.25,362.63,400.51,1,17,2
4.21,4.7,45.68,45.75,-5.84,0.01,46.12,22.39,1.97,-28.29,36.14,1.04,370.22,416.39,401,1,17,2
4.03,5.52,45.61,45.65,-6.55,-0.43,46.11,19.77,7.72,-21.93,30.52,1.08,309.92,434.68,393.09,1,17,2
5.62,-4.28,28.23,28.08,7.07,-2.9,29.1,-53.53,64.52,-23.44,87.05,3.56,163.18,222.5,202.73,1,18,2
8.5,-5.67,26.3,26.25,10.17,-1.94,28.22,-58.36,59.98,-14.51,84.93,3.56,162.46,218.59,199.88,1,18,2
8.5,-5.39,26.66,26.62,9.99,-1.77,28.49,-61.74,67.14,-14.59,92.38,3.66,162.74,222.15,202.34,1,18,2
3.85,-0.23,27.35,27.43,3.13,-0.79,27.62,-64.46,75.96,-21.6,101.94,4.1,154.39,216.5,195.8,1,18,2
4.37,-2.62,26.73,26.65,5.04,-2.24,27.21,-68.88,62.81,-23.32,96.1,4.98,126.59,176.67,159.98,1,18,2
5.59,-1.66,26.95,27.04,5.38,-0.76,27.58,-74.7,53.86,-22.82,94.88,4.61,116.1,173.02,154.05,1,18,2
10.32,-2.38,27.01,27.36,9.51,1.65,29.02,-67.33,59.58,-16.59,91.42,3.16,188.49,284.54,252.53,1,18,2
10.6,-4.3,26.8,27.01,10.93,0.37,29.14,-52.5,72.37,-9.73,89.93,1.74,363.99,422.74,403.16,1,18,2
10.85,-3.82,26.52,26.79,10.82,0.93,28.91,-48.31,77.81,-9.04,92.03,1.48,561.18,446.42,484.67,1,18,2
9.27,-2.57,26.2,26.47,8.82,0.94,27.92,-55.6,84.31,0.41,100.99,1.5,449.54,511.33,490.73,1,18,2
9.25,-3.23,25.6,25.81,9.21,0.48,27.41,-69.28,94.91,-8.72,117.82,2.09,314.78,450.1,405,1,18,2
8.7,-0.95,25.59,25.96,7.34,1.9,27.04,-79.72,90.5,-19.5,122.17,2.87,235.38,331.09,299.19,1,18,2
7.27,-0.35,26.21,26.52,5.86,1.39,27.2,-78.38,66.24,-16.9,104,3.43,194.22,263.01,240.08,1,18,2
6.43,-4.8,26.46,26.33,8.02,-2.6,27.65,-62.63,56.25,-21.13,86.8,3.68,163.8,246.62,219.01,1,18,2
9.43,-3.41,25.28,25.49,9.47,0.49,27.19,-66.05,54.34,-24.63,89.01,3.52,170.8,246.24,221.09,1,18,2
7.09,-0.92,26.6,26.85,6.08,0.79,27.54,-72.01,58.78,-22.3,95.59,3.32,183.99,258.73,233.81,1,18,2
5.73,-1.1,26.38,26.52,5.14,-0.17,27.02,-70.41,64.06,-17.83,96.85,3.22,188.29,275.07,246.14,1,18,2
6.94,-2.38,26.28,26.39,6.88,-0.39,27.28,-66.51,63.74,-20.24,94.32,3.09,193.48,280.11,251.24,1,18,2
7.06,-2.18,25.4,25.55,6.85,-0.06,26.45,-61.87,63.94,-22.98,91.89,3.45,194.27,273.41,247.03,1,18,2
8.48,-4.78,24.33,24.36,9.6,-1.05,26.21,-54.91,58.54,-23.39,83.6,3.32,208,294.57,265.71,1,18,2
9.76,-6.37,23.45,23.44,11.59,-1.38,26.19,-49.45,52.9,-20.14,75.16,2.76,241.94,339.55,307.01,1,18,0
11.01,-7.19,22.84,22.85,13.08,-1.16,26.36,-45.95,52.62,-13.73,71.2,2.24,305.23,402.76,370.25,1,18,0
11.13,-7.34,23.21,23.22,13.26,-1.24,26.77,-30.41,49.34,-6.65,58.33,1.59,426.03,534.08,498.06,1,18,6
11.22,-7.03,23.31,23.34,13.14,-0.96,26.8,-24.78,47.32,-3.57,53.54,1.27,527.59,630.98,596.52,1,18,6
11.27,-6.89,22.9,22.96,13.09,-0.78,26.44,-21.39,46,-1.11,50.74,1.2,595.32,701.02,665.79,1,18,6
11.19,-6.75,22.71,22.78,12.94,-0.7,26.21,-16.02,44.07,2.76,46.98,1.21,630.05,741.29,704.21,1,18,6
11.39,-6.44,22.37,22.47,12.9,-0.29,25.91,-16.52,41.23,5.58,44.77,1.24,640.35,722.7,695.25,1,18,6
11.48,-6.74,22.43,22.51,13.16,-0.47,26.08,-19.51,42.32,2.77,46.69,1.09,728.86,814.72,786.1,1,18,6
12.25,-5.91,22.64,22.85,13.24,0.62,26.41,-16.8,38.52,6.57,42.54,1.04,746.02,841.83,809.89,1,18,6
12.1,-5.15,22.01,22.28,12.63,1.19,25.64,-14,28.99,13.51,34.92,1.13,687.38,783.66,751.56,1,18,6
11.46,-6.56,21.77,21.87,13.03,-0.27,25.46,-18.42,20.76,12.91,30.61,1.22,657.05,746.97,717,1,18,6
10.94,-7.77,21.97,21.94,13.39,-1.56,25.74,-11.82,26.38,9.06,30.29,1.09,740.09,837.9,805.3,1,18,6
10.84,-7.97,22.44,22.37,13.44,-1.83,26.16,-5.01,24.55,1.67,25.11,0.99,805.63,916.68,879.66,1,18,6
11.07,-7.12,22.62,22.64,13.08,-1.05,26.17,2.13,21.97,-4.91,22.62,0.99,807.12,905.46,872.68,1,18,6
10.92,-7.23,22.39,22.39,13.04,-1.2,25.94,6.25,23.85,-6.16,25.42,1.05,761.36,832.74,808.95,1,18,6
11.13,-7,22.5,22.53,13.06,-0.9,26.06,-4.28,19.17,-0.53,19.65,1.07,732.46,837.6,802.55,1,18,6
11.07,-6.97,22.64,22.68,12.99,-0.93,26.15,-6.3,18.43,3.3,19.75,1.06,810.21,778.46,789.04,1,18,6
10.95,-7.1,22.84,22.86,12.98,-1.13,26.31,-4.06,19.84,1.29,20.29,1.01,827.92,802.21,810.78,1,18,6
11.29,-7.29,22.75,22.77,13.36,-1.06,26.42,-5.02,17.76,-2.61,18.64,0.95,776.27,885.55,849.13,1,18,6
11.66,-6.8,22.61,22.7,13.34,-0.43,26.34,-12.52,9.44,-1.23,15.73,0.96,774.64,877.3,843.08,1,18,6
11.28,-5.98,22.83,22.97,12.53,-0.06,26.16,-15.46,12.89,-0.78,20.14,1.07,750.75,843.28,812.44,1,18,6
10.92,-7.24,22.55,22.55,13.04,-1.23,26.08,-18.33,15.4,3.97,24.27,1.07,751.8,845.72,814.41,1,18,6
10.83,-7.42,22.69,22.67,13.08,-1.43,26.21,-20.61,13.93,8.71,26.36,1.01,773.17,862.14,832.48,1,18,6
11.83,-7.1,22.24,22.32,13.66,-0.52,26.17,-23.35,7.9,8.73,26.15,1.01,784.45,857.37,833.06,1,18,6
11.41,-5.55,22.49,22.68,12.35,0.39,25.82,-35.13,-7.81,7.31,36.72,1.06,755.19,854.14,821.16,1,18,6
11.24,-5.21,23.11,23.31,12.01,0.48,26.22,-24.17,-7.69,6.39,26.16,1.06,797.23,903.98,868.4,1,18,6
10.62,-7.62,22.09,22.05,13.04,-1.65,25.67,-16.45,7.87,10.51,21.05,1.08,814.27,929.96,891.4,1,18,6
10.45,-10.08,20.68,20.42,14.47,-3.5,25.27,-23.22,25.5,17.4,38.63,1.14,783.89,912.44,869.59,1,18,6
10.27,-8.59,21.17,21.02,13.39,-2.52,25.05,-27.16,29.4,18.94,44.28,1.13,794.47,916.47,875.8,1,18,6
10.48,-8.16,21.9,21.8,13.28,-2.14,25.62,-16.54,30.88,18.28,39.51,1.04,834.23,966.41,922.35,1,18,6
10.43,-8.05,21.28,21.19,13.17,-2.02,25.03,-16.27,40.55,17.54,47.08,1.08,786.31,934.08,884.82,1,18,6
10.4,-7.8,21.15,21.08,12.98,-1.83,24.83,-22.96,49.76,15.65,56.99,1.15,721.02,875.2,823.8,1,18,6
10.03,-9.48,21.21,20.97,13.76,-3.36,25.3,-23.36,47.38,12.97,54.39,1.07,753.06,901.75,852.19,1,18,6
10.55,-8.1,22.27,22.17,13.3,-2.09,25.94,-28.23,46.84,19.7,58.13,0.97,808.04,966.14,913.44,1,18,6
10.5,-8.56,22.47,22.33,13.55,-2.5,26.24,-25.43,47.94,18.38,57.3,0.88,838.77,1029.25,965.76,1,18,6
9.79,-8.2,22.56,22.4,12.77,-2.68,25.92,-21.58,50.58,11.59,56.2,0.87,832.37,1043.65,973.23,1,18,6
10.02,-8.2,22.18,22.04,12.95,-2.49,25.69,-22,52,7.83,57,0.94,812.12,1015.99,948.03,1,18,6
9.81,-9.46,21.76,21.5,13.58,-3.55,25.67,-22.61,48.11,13.12,54.75,0.93,825.06,1017,953.02,1,18,0
9.9,-9.39,22.44,22.19,13.61,-3.52,26.26,-17.57,55.55,12.28,59.54,0.88,883.32,1036.74,985.6,1,18,0
9.54,-9.01,22.83,22.58,13.09,-3.49,26.33,-21.25,64.52,10.7,68.77,0.87,882.82,1028.92,980.22,1,18,0
9.68,-9.16,23.49,23.24,13.3,-3.59,27.01,-28.97,66.29,8.7,72.86,0.85,845.03,1006.35,952.58,1,18,0
9.56,-9.05,24.22,23.97,13.13,-3.66,27.57,-28.8,58.55,3.75,65.36,0.79,847.93,998.24,948.14,1,18,0
9.27,-9.3,24.01,23.72,13.06,-4.01,27.37,-42.52,48.13,3.05,64.29,0.87,778.92,901.47,860.62,1,18,0
9.69,-9.37,24.33,24.06,13.43,-3.84,27.82,-48.81,46.09,1.45,67.14,0.89,767.89,894.95,852.6,1,18,0
10.07,-10.27,24.09,23.77,14.3,-4.27,28.06,-63.19,42.71,1.17,76.28,0.9,745.18,883.04,837.09,1,18,0
10.33,-10.71,24.28,23.94,14.77,-4.47,28.48,-88.72,28.94,4.73,93.44,1.01,645.49,776.63,732.92,1,18,0
8.76,-9.96,24.95,24.55,13.08,-4.95,28.25,-85.68,12.15,10.06,87.12,1.11,547.24,685.43,639.37,1,18,0
9.23,-8.37,26.14,25.9,12.45,-3.55,28.96,-95.13,13.51,19,97.95,1.45,538.09,486.42,503.64,1,18,0
11.43,-5,25.83,26.04,12.03,0.45,28.69,-97.35,35.47,18.64,105.27,0.99,505.33,437.57,460.15,1,18,0
15.64,2.92,25.69,26.87,10.29,9.21,30.21,-98.49,57.28,-0.29,113.94,2.78,351.2,432.39,405.33,1,18,0
13.76,12.65,12.79,14.76,2.7,16.97,22.65,-122.74,52.14,-31.55,137.03,10.81,93.08,133.18,119.81,1,18,0
11.92,11.66,13.25,15.01,1.89,15,21.3,-111.66,48.47,-19.13,123.22,13.57,66.32,94.74,85.27,1,18,0
7.77,4.28,15.81,16.62,3.33,6.42,18.13,-100.23,51.13,3.21,112.56,14.42,69.89,105.88,93.89,1,18,2
11.1,2.68,19.86,20.75,6.92,6.83,22.91,-97.87,59.03,4.41,114.37,14.76,65.35,100.34,88.68,1,18,2
9.45,0.48,22.8,23.36,7.03,3.77,24.69,-98.77,67.62,-18.89,121.18,14.41,81.54,94.92,90.46,1,18,2
8.96,-1.4,24.97,25.32,7.84,1.77,26.57,-97.81,72.61,-18.64,123.23,12.41,82.69,96.12,91.65,1,18,2
8.96,-2.5,26.34,26.59,8.53,0.78,27.94,-93.71,79.03,-16.3,123.66,10.97,81.91,102.92,95.92,1,18,2
9.03,-3.7,26.26,26.41,9.34,-0.1,28.01,-87.21,79.29,-15.49,118.88,11.52,91.72,100.39,97.5,1,18,2
8.34,-0.39,18.46,18.89,6.72,2.89,20.26,-85.65,72.98,-14.43,113.45,14.14,97.17,91.03,93.08,1,18,2
9.5,-2.96,17.1,17.4,9.24,1.79,19.79,-98.17,70.4,-9.81,121.2,17.17,63.48,96.68,85.61,1,18,2
11.46,-6.2,20.86,21,12.8,0.1,24.6,-94.91,72.44,-6.51,119.58,14.77,56.12,95.81,82.58,1,18,2
11.46,-5.24,21.86,22.07,12.2,0.72,25.23,-90.85,73.06,-0.19,116.58,14.22,57.28,91.43,80.05,1,18,2
11.72,-4.89,19.89,20.17,12.18,1.37,23.6,-92.57,68.24,4.01,115.07,15.51,56.59,87.04,76.89,1,18,2
12.4,-7.93,22.6,22.64,14.63,-0.84,26.97,-96.42,60.79,-1.39,113.99,14.68,54.08,85.58,75.08,1,18,2
10.55,-9.1,22.78,22.59,13.93,-2.92,26.7,-92.65,68.35,-12.1,115.77,12.97,52.98,90.93,78.28,1,18,2
9.81,-7.98,21.96,21.82,12.65,-2.43,25.34,-88.55,71.1,-17.57,114.91,12.75,54.49,96.01,82.17,1,18,2
8.13,-9.94,22.37,21.95,12.57,-5.04,25.79,-86.5,71.91,-18.19,113.95,12.58,57.41,96.03,83.16,1,18,2
9.42,-10.93,21.74,21.33,14.2,-4.93,26.09,-87.38,78.36,-16.67,118.55,11.54,61.29,93.54,82.79,1,18,2
8.23,-15.46,19.38,18.51,16.14,-8.91,26.13,-91.49,92.15,-13.17,130.52,11.37,67.65,99.21,88.69,1,18,2
7.36,-15.24,19.89,18.98,15.32,-9.34,26.12,-86.51,96.82,-9.87,130.21,10.59,71.7,105.81,94.44,1,18,2
3.9,-15.85,16.73,15.54,13.02,-11.63,23.38,-80.92,100.23,-12.45,129.42,12.17,71.24,109.68,96.87,1,18,2
4.28,-4.3,6.97,6.86,6.03,-1.41,9.24,-84.72,101.05,-15.45,132.77,15.99,70.57,109.65,96.62,1,18,2
4.4,-5.92,8.86,8.6,7.15,-2.79,11.53,-99.22,92.77,-7.42,136.03,18.52,73.94,104.87,94.56,1,18,2
9.87,-8.08,20.66,20.53,12.76,-2.33,24.28,-95.51,92.55,9.61,133.34,14.52,59.26,80.66,73.53,1,18,2
